Data Guru Kec. Ilir Barat I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
139;SMA PGRI 05 PALEMBANG;10609680;SMA;Swasta;13 Mar 2026 15:27:33;19;90;4;6;4;8;2;1
140;SMA RA KARTINI PALEMBANG;10609685;SMA;Swasta;05 Mar 2026 11:35:25;14;18;3;3;1;3;5;1
141;SMA SRIJAYA NEGARA PALEMBANG;10609689;SMA;Swasta;09 Mar 2026 08:57:36;68;700;21;32;5;25;3;1
142;SMA TARUNA BANGSA PALEMBANG;10645863;SMA;Swasta;12 Mar 2026 08:54:10;52;111;4;9;1;7;2;1
143;SMA YULIS PALEMBANG;10609722;SMA;Swasta;11 Mar 2026 10:44:30;20;67;3;8;1;3;2;1
144;SMK NEGERI 03 PALEMBANG;10603712;SMK;Negeri;13 Mar 2026 13:40:21;166;1,435;42;88;28;42;4;1
145;SMK NEGERI 05 PALEMBANG;10603709;SMK;Negeri;13 Mar 2026 05:45:02;118;1,22;41;105;26;33;0;1
146;SMK ARINDA PALEMBANG;10603705;SMK;Swasta;09 Mar 2026 12:16:29;32;107;9;12;1;9;3;1
147;SMK ETHIKA PALEMBANG;10603715;SMK;Swasta;11 Mar 2026 08:05:53;41;103;4;14;4;11;2;1
148;SMK PGRI 01 PALEMBANG;10603702;SMK;Swasta;04 Mar 2026 21:41:13;12;406;14;24;9;16;2;1
149;SMK RA KARTINI PALEMBANG;10609730;SMK;Swasta;20 Feb 2026 11:21:24;22;22;3;3;1;6;6;1
150;PKBM ANGGREK;P2966329;PKBM;Swasta;12 Mar 2026 19:43:44;36;221;7;3;1;3;1;0
151;PKBM SAHABAT TAHFIZHUL QURAN;P9984905;PKBM;Swasta;31 Jan 2026 09:32:19;39;176;10;6;1;3;0;0
152;SLB AUTIS HARAPAN MANDIRI PALEMBANG;10609475;SLB;Swasta;07 Mar 2026 09:44:11;21;57;19;22;2;25;1;1
Total;Total;Total;Total;Total;Total;4,181;33,924;1,286;1,95;560;1,313;129;98
