Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel
Plaju,SD IT AZIZAH PALEMBANG,2024-2025,99559,Swasta,314,22,14
Plaju,SD IT SALSABILA,2024-2025,99559,Swasta,559,24,21
Plaju,SD MUHAMMADIYAH 03 PALEMBANG,2024-2025,99559,Swasta,423,21,17
Plaju,SD NEGERI 222 PALEMBANG,2024-2025,99559,Negeri,422,26,16
Plaju,SD NEGERI 223 PALEMBANG,2024-2025,99559,Negeri,339,15,12
Plaju,SD NEGERI 224 PALEMBANG,2024-2025,99559,Negeri,781,37,27
Plaju,SD NEGERI 225 PALEMBANG,2024-2025,99559,Negeri,573,25,20
Plaju,SD NEGERI 226 PALEMBANG,2024-2025,99559,Negeri,856,37,29
Plaju,SD NEGERI 227 PALEMBANG,2024-2025,99559,Negeri,316,17,12
Plaju,SD NEGERI 228 PALEMBANG,2024-2025,99559,Negeri,366,20,16
Plaju,SD NEGERI 229 PALEMBANG,2024-2025,99559,Negeri,580,26,20
Plaju,SD NEGERI 230 PALEMBANG,2024-2025,99559,Negeri,303,15,11
Plaju,SD NEGERI 231 PALEMBANG,2024-2025,99559,Negeri,448,24,18
Plaju,SD NEGERI 232 PALEMBANG,2024-2025,99559,Negeri,454,26,18
Plaju,SD NEGERI 233 PALEMBANG,2024-2025,99559,Negeri,275,17,12
Plaju,SD NEGERI 234 PALEMBANG,2024-2025,99559,Negeri,689,32,24
Plaju,SD NEGERI 235 PALEMBANG,2024-2025,99559,Negeri,546,27,19
Plaju,SD NEGERI 236 PALEMBANG,2024-2025,99559,Negeri,496,22,19
Plaju,SD PATRA MANDIRI 01 PALEMBANG,2024-2025,99559,Swasta,138,13,8
Plaju,SD PATRA MANDIRI 02 PALEMBANG,2024-2025,99559,Swasta,185,13,9
Plaju,SD PEMBERANTAS PALEMBANG,2024-2025,99559,Swasta,88,3,6
Plaju,SD TAMAN SISWA 01 SUNGAI GERONG PALEMBANG,2024-2025,99559,Swasta,319,19,13
Plaju,SD XAVERIUS 08 PALEMBANG,2024-2025,99559,Swasta,73,6,6
Plaju,SD YP HARAPAN PALEMBANG,2024-2025,99559,Swasta,92,10,6
Plaju,SD YP INDRA PALEMBANG,2024-2025,99559,Swasta,271,20,12
Sako,SD HARIS PALEMBANG,2019-2020,93326,Swasta,97,5,6
Sako,SD ISLAM AL-AZHAR 45 PALEMBANG,2019-2020,93326,Swasta,244,6,9
Sako,SD IT DARUL FADHLI,2019-2020,93326,Swasta,20,2,3
Sako,SD IT NURUL JANNAH,2019-2020,93326,Swasta,0,4,0
Sako,SD MANDIRI PALEMBANG,2019-2020,93326,Swasta,124,11,6
Sako,SD MATARAM PALEMBANG,2019-2020,93326,Swasta,215,7,6
Sako,SD NEGERI 103 PALEMBANG,2019-2020,93326,Negeri,314,14,11
Sako,SD NEGERI 104 PALEMBANG,2019-2020,93326,Negeri,815,36,26
Sako,SD NEGERI 105 PALEMBANG,2019-2020,93326,Negeri,656,25,21
Sako,SD NEGERI 106 PALEMBANG,2019-2020,93326,Negeri,961,30,27
Sako,SD NEGERI 107 PALEMBANG,2019-2020,93326,Negeri,631,26,21
Sako,SD NEGERI 108 PALEMBANG,2019-2020,93326,Negeri,506,18,15
Sako,SD NEGERI 109 PALEMBANG,2019-2020,93326,Negeri,1307,52,39
Sako,SD NEGERI 110 PALEMBANG,2019-2020,93326,Negeri,675,27,22
Sako,SD NEGERI 111 PALEMBANG,2019-2020,93326,Negeri,425,22,13
Sako,SD NEGERI 112 PALEMBANG,2019-2020,93326,Negeri,444,20,14
Sako,SD NEGERI 113 PALEMBANG,2019-2020,93326,Negeri,1327,49,34
Sako,SD ULIL ALBAB PALEMBANG,2019-2020,93326,Swasta,250,16,12
Sako,SD HARIS PALEMBANG,2020-2021,110079,Swasta,88,6,6
Sako,SD ISLAM AL-AZHAR 45 PALEMBANG,2020-2021,110079,Swasta,350,21,14
Sako,SD IT DARUL FADHLI,2020-2021,110079,Swasta,38,2,4
Sako,SD IT NURUL JANNAH,2020-2021,110079,Swasta,93,4,5
Sako,SD MANDIRI PALEMBANG,2020-2021,110079,Swasta,123,11,6
Sako,SD MATARAM PALEMBANG,2020-2021,110079,Swasta,233,6,6
Sako,SD NEGERI 103 PALEMBANG,2020-2021,110079,Negeri,355,14,13
Sako,SD NEGERI 104 PALEMBANG,2020-2021,110079,Negeri,890,32,28
Sako,SD NEGERI 105 PALEMBANG,2020-2021,110079,Negeri,605,30,18
Sako,SD NEGERI 106 PALEMBANG,2020-2021,110079,Negeri,944,32,27
Sako,SD NEGERI 107 PALEMBANG,2020-2021,110079,Negeri,684,28,22
Sako,SD NEGERI 108 PALEMBANG,2020-2021,110079,Negeri,477,15,13
Sako,SD NEGERI 109 PALEMBANG,2020-2021,110079,Negeri,1206,53,34
Sako,SD NEGERI 110 PALEMBANG,2020-2021,110079,Negeri,668,24,19
Sako,SD NEGERI 111 PALEMBANG,2020-2021,110079,Negeri,497,18,15
Sako,SD NEGERI 112 PALEMBANG,2020-2021,110079,Negeri,437,18,12
Sako,SD NEGERI 113 PALEMBANG,2020-2021,110079,Negeri,1271,42,35
Sako,SD ULIL ALBAB PALEMBANG,2020-2021,110079,Swasta,244,16,11
Sako,SD HARIS PALEMBANG,2021-2022,112553,Swasta,93,3,6
Sako,SD ISLAM AL-AZHAR 45 PALEMBANG,2021-2022,112553,Swasta,416,32,17
Sako,SD IT DARUL FADHLI,2021-2022,112553,Swasta,65,7,5
Sako,SD IT NURUL JANNAH,2021-2022,112553,Swasta,121,7,6
Sako,SD MANDIRI PALEMBANG,2021-2022,112553,Swasta,114,12,6
Sako,SD MATARAM PALEMBANG,2021-2022,112553,Swasta,226,6,6
Sako,SD NEGERI 103 PALEMBANG,2021-2022,112553,Negeri,409,15,13
Sako,SD NEGERI 104 PALEMBANG,2021-2022,112553,Negeri,887,28,28
Sako,SD NEGERI 105 PALEMBANG,2021-2022,112553,Negeri,674,25,20
Sako,SD NEGERI 106 PALEMBANG,2021-2022,112553,Negeri,892,33,26
Sako,SD NEGERI 107 PALEMBANG,2021-2022,112553,Negeri,696,24,22
Sako,SD NEGERI 108 PALEMBANG,2021-2022,112553,Negeri,440,19,13
Sako,SD NEGERI 109 PALEMBANG,2021-2022,112553,Negeri,1096,45,32
Sako,SD NEGERI 110 PALEMBANG,2021-2022,112553,Negeri,624,25,20
Sako,SD NEGERI 111 PALEMBANG,2021-2022,112553,Negeri,503,16,15
Sako,SD NEGERI 112 PALEMBANG,2021-2022,112553,Negeri,477,17,14
Sako,SD NEGERI 113 PALEMBANG,2021-2022,112553,Negeri,1223,44,34
Sako,SD ULIL ALBAB PALEMBANG,2021-2022,112553,Swasta,208,16,10
Sako,SD HARIS PALEMBANG,2022-2023,118213,Swasta,100,3,6
Sako,SD ISLAM AL-AZHAR 45 PALEMBANG,2022-2023,118213,Swasta,520,31,20
Sako,SD IT AULADI SAKO PALEMBANG,2022-2023,118213,Swasta,239,15,12
Sako,SD IT DARUL FADHLI,2022-2023,118213,Swasta,85,10,6
Sako,SD IT NURUL JANNAH,2022-2023,118213,Swasta,137,8,6
Sako,SD IT TARBAWI PALEMBANG,2022-2023,118213,Swasta,299,22,11
Sako,SD MANDIRI PALEMBANG,2022-2023,118213,Swasta,105,13,6
Sako,SD MATARAM PALEMBANG,2022-2023,118213,Swasta,230,7,6
Sako,SD NEGERI 103 PALEMBANG,2022-2023,118213,Negeri,430,15,13
Sako,SD NEGERI 104 PALEMBANG,2022-2023,118213,Negeri,875,29,27
Sako,SD NEGERI 105 PALEMBANG,2022-2023,118213,Negeri,679,25,20
Sako,SD NEGERI 106 PALEMBANG,2022-2023,118213,Negeri,913,33,26
Sako,SD NEGERI 107 PALEMBANG,2022-2023,118213,Negeri,754,24,22
Sako,SD NEGERI 108 PALEMBANG,2022-2023,118213,Negeri,429,18,13
Sako,SD NEGERI 109 PALEMBANG,2022-2023,118213,Negeri,1019,44,31
Sako,SD NEGERI 110 PALEMBANG,2022-2023,118213,Negeri,591,25,19
Sako,SD NEGERI 111 PALEMBANG,2022-2023,118213,Negeri,504,19,15
Sako,SD NEGERI 112 PALEMBANG,2022-2023,118213,Negeri,486,16,15
Sako,SD NEGERI 113 PALEMBANG,2022-2023,118213,Negeri,1183,44,35
Sako,SD ULIL ALBAB PALEMBANG,2022-2023,118213,Swasta,230,16,10
Sako,SD HARIS PALEMBANG,2023-2024,115585,Swasta,93,3,6
Sako,SD ISLAM AL-AZHAR 45 PALEMBANG,2023-2024,115585,Swasta,610,37,22
Sako,SD ISLAM YAA BUNAYYA,2023-2024,115585,Swasta,0,0,0
Sako,SD IT AULADI SAKO PALEMBANG,2023-2024,115585,Swasta,248,19,12
Sako,SD IT DARUL FADHLI,2023-2024,115585,Swasta,96,9,6
Sako,SD IT INSAN MADANI SRIWIJAYA,2023-2024,115585,Swasta,37,2,3
Sako,SD IT NURUL JANNAH,2023-2024,115585,Swasta,163,7,6
Sako,SD IT TARBAWI PALEMBANG,2023-2024,115585,Swasta,339,26,12
Sako,SD MANDIRI PALEMBANG,2023-2024,115585,Swasta,93,12,6
Sako,SD MATARAM PALEMBANG,2023-2024,115585,Swasta,225,7,6
Sako,SD NEGERI 103 PALEMBANG,2023-2024,115585,Negeri,455,17,14
Sako,SD NEGERI 104 PALEMBANG,2023-2024,115585,Negeri,886,35,27
Sako,SD NEGERI 105 PALEMBANG,2023-2024,115585,Negeri,711,27,21
Sako,SD NEGERI 106 PALEMBANG,2023-2024,115585,Negeri,891,37,26
Sako,SD NEGERI 107 PALEMBANG,2023-2024,115585,Negeri,836,31,25
Sako,SD NEGERI 108 PALEMBANG,2023-2024,115585,Negeri,408,16,13
Sako,SD NEGERI 109 PALEMBANG,2023-2024,115585,Negeri,1015,42,31
Sako,SD NEGERI 110 PALEMBANG,2023-2024,115585,Negeri,584,26,19
Sako,SD NEGERI 111 PALEMBANG,2023-2024,115585,Negeri,520,23,17
Sako,SD NEGERI 112 PALEMBANG,2023-2024,115585,Negeri,509,21,18
Sako,SD NEGERI 113 PALEMBANG,2023-2024,115585,Negeri,1187,45,35
Sako,SD ULIL ALBAB PALEMBANG,2023-2024,115585,Swasta,204,6,9
Sako,SD HARIS PALEMBANG,2024-2025,117573,Swasta,89,4,6
Sako,SD ISLAM AL-AZHAR 45 PALEMBANG,2024-2025,117573,Swasta,640,39,23
Sako,SD ISLAM YAA BUNAYYA,2024-2025,117573,Swasta,0,8,0
Sako,SD IT AULADI SAKO PALEMBANG,2024-2025,117573,Swasta,254,18,12
Sako,SD IT DARUL FADHLI,2024-2025,117573,Swasta,119,10,6
Sako,SD IT INSAN MADANI SRIWIJAYA,2024-2025,117573,Swasta,74,5,5
Sako,SD IT NURUL JANNAH,2024-2025,117573,Swasta,155,8,6
Sako,SD IT TARBAWI PALEMBANG,2024-2025,117573,Swasta,323,23,12
Sako,SD MANDIRI PALEMBANG,2024-2025,117573,Swasta,82,10,6
Sako,SD MATARAM PALEMBANG,2024-2025,117573,Swasta,242,9,10
Sako,SD NEGERI 103 PALEMBANG,2024-2025,117573,Negeri,509,19,16
Sako,SD NEGERI 104 PALEMBANG,2024-2025,117573,Negeri,899,36,28
Sako,SD NEGERI 105 PALEMBANG,2024-2025,117573,Negeri,679,28,21
Sako,SD NEGERI 106 PALEMBANG,2024-2025,117573,Negeri,885,37,28
Sako,SD NEGERI 107 PALEMBANG,2024-2025,117573,Negeri,857,33,27
Sako,SD NEGERI 108 PALEMBANG,2024-2025,117573,Negeri,445,17,15
Sako,SD NEGERI 109 PALEMBANG,2024-2025,117573,Negeri,940,41,30
Sako,SD NEGERI 110 PALEMBANG,2024-2025,117573,Negeri,554,25,18
Sako,SD NEGERI 111 PALEMBANG,2024-2025,117573,Negeri,550,24,19
Sako,SD NEGERI 112 PALEMBANG,2024-2025,117573,Negeri,544,26,20
Sako,SD NEGERI 113 PALEMBANG,2024-2025,117573,Negeri,121,49,36
Sako,SD ULIL ALBAB PALEMBANG,2024-2025,117573,Swasta,204,5,9
Seberang Ulu I,SD IT MUSHAB BIN UMAIR,2019-2020,94122,Swasta,67,11,6
Seberang Ulu I,SD MUHAMMADIYAH 02 PALEMBANG,2019-2020,94122,Swasta,525,20,20
Seberang Ulu I,SD NEGERI 066 PALEMBANG,2019-2020,94122,Negeri,248,18,12
Seberang Ulu I,SD NEGERI 067 PALEMBANG,2019-2020,94122,Negeri,340,13,12
Seberang Ulu I,SD NEGERI 068 PALEMBANG,2019-2020,94122,Negeri,520,25,18
Seberang Ulu I,SD NEGERI 069 PALEMBANG,2019-2020,94122,Negeri,291,12,12
Seberang Ulu I,SD NEGERI 070 PALEMBANG,2019-2020,94122,Negeri,428,20,14
Seberang Ulu I,SD NEGERI 071 PALEMBANG,2019-2020,94122,Negeri,237,11,8
Seberang Ulu I,SD NEGERI 072 PALEMBANG,2019-2020,94122,Negeri,843,37,27
Seberang Ulu I,SD NEGERI 073 PALEMBANG,2019-2020,94122,Negeri,185,9,7
Seberang Ulu I,SD NEGERI 074 PALEMBANG,2019-2020,94122,Negeri,1026,42,30
Seberang Ulu I,SD NEGERI 075 PALEMBANG,2019-2020,94122,Negeri,520,20,17
Seberang Ulu I,SD NEGERI 076 PALEMBANG,2019-2020,94122,Negeri,391,17,13
Seberang Ulu I,SD NEGERI 077 PALEMBANG,2019-2020,94122,Negeri,287,12,10
Seberang Ulu I,SD NEGERI 078 PALEMBANG,2019-2020,94122,Negeri,958,41,33
Seberang Ulu I,SD YP NURFAUZAN PALEMBANG,2019-2020,94122,Swasta,139,4,6
Seberang Ulu I,SD IT MUSHAB BIN UMAIR,2020-2021,91166,Swasta,67,10,6
Seberang Ulu I,SD MUHAMMADIYAH 02 PALEMBANG,2020-2021,91166,Swasta,508,20,20
Seberang Ulu I,SD NEGERI 066 PALEMBANG,2020-2021,91166,Negeri,240,17,12
Seberang Ulu I,SD NEGERI 067 PALEMBANG,2020-2021,91166,Negeri,323,15,12
Seberang Ulu I,SD NEGERI 068 PALEMBANG,2020-2021,91166,Negeri,495,25,18
Seberang Ulu I,SD NEGERI 069 PALEMBANG,2020-2021,91166,Negeri,286,12,12
Seberang Ulu I,SD NEGERI 070 PALEMBANG,2020-2021,91166,Negeri,420,19,14
Seberang Ulu I,SD NEGERI 071 PALEMBANG,2020-2021,91166,Negeri,234,11,9
Seberang Ulu I,SD NEGERI 072 PALEMBANG,2020-2021,91166,Negeri,806,36,26
Seberang Ulu I,SD NEGERI 073 PALEMBANG,2020-2021,91166,Negeri,202,9,7
Seberang Ulu I,SD NEGERI 074 PALEMBANG,2020-2021,91166,Negeri,987,39,29
Seberang Ulu I,SD NEGERI 075 PALEMBANG,2020-2021,91166,Negeri,515,18,17
Seberang Ulu I,SD NEGERI 076 PALEMBANG,2020-2021,91166,Negeri,387,17,13
Seberang Ulu I,SD NEGERI 077 PALEMBANG,2020-2021,91166,Negeri,272,12,10
Seberang Ulu I,SD NEGERI 078 PALEMBANG,2020-2021,91166,Negeri,934,41,33
Seberang Ulu I,SD YP NURFAUZAN PALEMBANG,2020-2021,91166,Swasta,115,4,6
Seberang Ulu I,SD IT MUSHAB BIN UMAIR,2021-2022,91637,Swasta,81,9,6
Seberang Ulu I,SD MUHAMMADIYAH 02 PALEMBANG,2021-2022,91637,Swasta,502,23,18
Seberang Ulu I,SD NEGERI 066 PALEMBANG,2021-2022,91637,Negeri,235,17,12
Seberang Ulu I,SD NEGERI 067 PALEMBANG,2021-2022,91637,Negeri,327,16,13
Seberang Ulu I,SD NEGERI 068 PALEMBANG,2021-2022,91637,Negeri,452,22,18
Seberang Ulu I,SD NEGERI 069 PALEMBANG,2021-2022,91637,Negeri,284,10,12
Seberang Ulu I,SD NEGERI 070 PALEMBANG,2021-2022,91637,Negeri,418,19,14
Seberang Ulu I,SD NEGERI 071 PALEMBANG,2021-2022,91637,Negeri,238,11,8
Seberang Ulu I,SD NEGERI 072 PALEMBANG,2021-2022,91637,Negeri,795,34,26
Seberang Ulu I,SD NEGERI 073 PALEMBANG,2021-2022,91637,Negeri,193,9,7
Seberang Ulu I,SD NEGERI 074 PALEMBANG,2021-2022,91637,Negeri,936,39,30
Seberang Ulu I,SD NEGERI 075 PALEMBANG,2021-2022,91637,Negeri,507,21,17
Seberang Ulu I,SD NEGERI 076 PALEMBANG,2021-2022,91637,Negeri,383,17,13
Seberang Ulu I,SD NEGERI 077 PALEMBANG,2021-2022,91637,Negeri,235,11,8
Seberang Ulu I,SD NEGERI 078 PALEMBANG,2021-2022,91637,Negeri,834,43,31
Seberang Ulu I,SD YP NURFAUZAN PALEMBANG,2021-2022,91637,Swasta,91,4,6
Seberang Ulu I,SD IT MUSHAB BIN UMAIR,2022-2023,93013,Swasta,77,13,6
Seberang Ulu I,SD MUHAMMADIYAH 02 PALEMBANG,2022-2023,93013,Swasta,503,22,18
Seberang Ulu I,SD NEGERI 066 PALEMBANG,2022-2023,93013,Negeri,240,17,11
Seberang Ulu I,SD NEGERI 067 PALEMBANG,2022-2023,93013,Negeri,309,14,12
Seberang Ulu I,SD NEGERI 068 PALEMBANG,2022-2023,93013,Negeri,404,22,16
Seberang Ulu I,SD NEGERI 069 PALEMBANG,2022-2023,93013,Negeri,278,11,12
Seberang Ulu I,SD NEGERI 070 PALEMBANG,2022-2023,93013,Negeri,410,16,14
Seberang Ulu I,SD NEGERI 071 PALEMBANG,2022-2023,93013,Negeri,237,12,8
Seberang Ulu I,SD NEGERI 072 PALEMBANG,2022-2023,93013,Negeri,758,34,26
Seberang Ulu I,SD NEGERI 073 PALEMBANG,2022-2023,93013,Negeri,178,10,7
Seberang Ulu I,SD NEGERI 074 PALEMBANG,2022-2023,93013,Negeri,790,32,26
Seberang Ulu I,SD NEGERI 075 PALEMBANG,2022-2023,93013,Negeri,505,21,17
Seberang Ulu I,SD NEGERI 076 PALEMBANG,2022-2023,93013,Negeri,372,17,13
Seberang Ulu I,SD NEGERI 077 PALEMBANG,2022-2023,93013,Negeri,241,12,8
Seberang Ulu I,SD NEGERI 078 PALEMBANG,2022-2023,93013,Negeri,805,42,30
Seberang Ulu I,SD YP NURFAUZAN PALEMBANG,2022-2023,93013,Swasta,86,4,6
Seberang Ulu I,SD IT MUSHAB BIN UMAIR,2023-2024,94662,Swasta,74,10,6
Seberang Ulu I,SD MUHAMMADIYAH 02 PALEMBANG,2023-2024,94662,Swasta,473,19,18
Seberang Ulu I,SD NEGERI 066 PALEMBANG,2023-2024,94662,Negeri,209,14,11
Seberang Ulu I,SD NEGERI 067 PALEMBANG,2023-2024,94662,Negeri,315,13,12
Seberang Ulu I,SD NEGERI 068 PALEMBANG,2023-2024,94662,Negeri,420,20,18
Seberang Ulu I,SD NEGERI 069 PALEMBANG,2023-2024,94662,Negeri,268,17,12
Seberang Ulu I,SD NEGERI 070 PALEMBANG,2023-2024,94662,Negeri,397,16,13
Seberang Ulu I,SD NEGERI 071 PALEMBANG,2023-2024,94662,Negeri,238,10,9
Seberang Ulu I,SD NEGERI 072 PALEMBANG,2023-2024,94662,Negeri,747,31,25
Seberang Ulu I,SD NEGERI 073 PALEMBANG,2023-2024,94662,Negeri,180,10,8
Seberang Ulu I,SD NEGERI 074 PALEMBANG,2023-2024,94662,Negeri,791,37,26
Seberang Ulu I,SD NEGERI 075 PALEMBANG,2023-2024,94662,Negeri,542,24,18
Seberang Ulu I,SD NEGERI 076 PALEMBANG,2023-2024,94662,Negeri,337,16,13
Seberang Ulu I,SD NEGERI 077 PALEMBANG,2023-2024,94662,Negeri,266,10,9
Seberang Ulu I,SD NEGERI 078 PALEMBANG,2023-2024,94662,Negeri,727,41,28
Seberang Ulu I,SD YP NURFAUZAN PALEMBANG,2023-2024,94662,Swasta,15,3,6
Seberang Ulu I,SD IT MUSHAB BIN UMAIR,2024-2025,96058,Swasta,98,11,7
Seberang Ulu I,SD MUHAMMADIYAH 02 PALEMBANG,2024-2025,96058,Swasta,407,21,16
Seberang Ulu I,SD NEGERI 066 PALEMBANG,2024-2025,96058,Negeri,191,14,10
Seberang Ulu I,SD NEGERI 067 PALEMBANG,2024-2025,96058,Negeri,324,17,14
Seberang Ulu I,SD NEGERI 068 PALEMBANG,2024-2025,96058,Negeri,400,26,18
Seberang Ulu I,SD NEGERI 069 PALEMBANG,2024-2025,96058,Negeri,294,16,13
Seberang Ulu I,SD NEGERI 070 PALEMBANG,2024-2025,96058,Negeri,379,16,13
Seberang Ulu I,SD NEGERI 071 PALEMBANG,2024-2025,96058,Negeri,267,13,10
Seberang Ulu I,SD NEGERI 072 PALEMBANG,2024-2025,96058,Negeri,740,33,25
Seberang Ulu I,SD NEGERI 073 PALEMBANG,2024-2025,96058,Negeri,188,9,8
Seberang Ulu I,SD NEGERI 074 PALEMBANG,2024-2025,96058,Negeri,818,35,27
Seberang Ulu I,SD NEGERI 075 PALEMBANG,2024-2025,96058,Negeri,608,24,20
Seberang Ulu I,SD NEGERI 076 PALEMBANG,2024-2025,96058,Negeri,315,17,13
Seberang Ulu I,SD NEGERI 077 PALEMBANG,2024-2025,96058,Negeri,265,10,10
Seberang Ulu I,SD NEGERI 078 PALEMBANG,2024-2025,96058,Negeri,731,37,28
Seberang Ulu Ii,SD ISLAM TERPADU AULADI PALEMBANG,2019-2020,107101,Swasta,463,22,20
Seberang Ulu Ii,SD MUHAMMADIYAH 16 PALEMBANG,2019-2020,107101,Swasta,297,15,12
Seberang Ulu Ii,SD MUHAMMADIYAH 17 PALEMBANG,2019-2020,107101,Swasta,161,8,6
Seberang Ulu Ii,SD NEGERI 090 PALEMBANG,2019-2020,107101,Negeri,407,17,14
Seberang Ulu Ii,SD NEGERI 091 PALEMBANG,2019-2020,107101,Negeri,481,22,18
Seberang Ulu Ii,SD NEGERI 092 PALEMBANG,2019-2020,107101,Negeri,293,14,12
Seberang Ulu Ii,SD NEGERI 093 PALEMBANG,2019-2020,107101,Negeri,584,25,18
Seberang Ulu Ii,SD NEGERI 094 PALEMBANG,2019-2020,107101,Negeri,256,12,11
Seberang Ulu Ii,SD NEGERI 095 PALEMBANG,2019-2020,107101,Negeri,412,19,14
Seberang Ulu Ii,SD NEGERI 096 PALEMBANG,2019-2020,107101,Negeri,180,13,8
Seberang Ulu Ii,SD NEGERI 097 PALEMBANG,2019-2020,107101,Negeri,139,8,6
Seberang Ulu Ii,SD NEGERI 098 PALEMBANG,2019-2020,107101,Negeri,443,19,15
Seberang Ulu Ii,SD NEGERI 099 PALEMBANG,2019-2020,107101,Negeri,419,23,16
Seberang Ulu Ii,SD NEGERI 100 PALEMBANG,2019-2020,107101,Negeri,246,12,10
Seberang Ulu Ii,SD NEGERI 101 PALEMBANG,2019-2020,107101,Negeri,331,13,12
Seberang Ulu Ii,SD NEGERI 102 PALEMBANG,2019-2020,107101,Negeri,341,15,13
Seberang Ulu Ii,SD XAVERIUS 07 PALEMBANG,2019-2020,107101,Swasta,80,8,6
Seberang Ulu Ii,SD ISLAM TERPADU AULADI PALEMBANG,2020-2021,100232,Swasta,481,36,21
Seberang Ulu Ii,SD MUHAMMADIYAH 16 PALEMBANG,2020-2021,100232,Swasta,292,14,11
Seberang Ulu Ii,SD MUHAMMADIYAH 17 PALEMBANG,2020-2021,100232,Swasta,155,8,6
Seberang Ulu Ii,SD NEGERI 090 PALEMBANG,2020-2021,100232,Negeri,395,16,13
Seberang Ulu Ii,SD NEGERI 091 PALEMBANG,2020-2021,100232,Negeri,463,20,18
Seberang Ulu Ii,SD NEGERI 092 PALEMBANG,2020-2021,100232,Negeri,287,15,12
Seberang Ulu Ii,SD NEGERI 093 PALEMBANG,2020-2021,100232,Negeri,561,23,18
Seberang Ulu Ii,SD NEGERI 094 PALEMBANG,2020-2021,100232,Negeri,258,15,11
Seberang Ulu Ii,SD NEGERI 095 PALEMBANG,2020-2021,100232,Negeri,408,14,14
Seberang Ulu Ii,SD NEGERI 096 PALEMBANG,2020-2021,100232,Negeri,182,12,8
Seberang Ulu Ii,SD NEGERI 097 PALEMBANG,2020-2021,100232,Negeri,143,8,6
Seberang Ulu Ii,SD NEGERI 098 PALEMBANG,2020-2021,100232,Negeri,470,19,16
Seberang Ulu Ii,SD NEGERI 099 PALEMBANG,2020-2021,100232,Negeri,400,19,14
Seberang Ulu Ii,SD NEGERI 100 PALEMBANG,2020-2021,100232,Negeri,292,11,11
Seberang Ulu Ii,SD NEGERI 101 PALEMBANG,2020-2021,100232,Negeri,330,10,12
Seberang Ulu Ii,SD NEGERI 102 PALEMBANG,2020-2021,100232,Negeri,332,15,12
Seberang Ulu Ii,SD XAVERIUS 07 PALEMBANG,2020-2021,100232,Swasta,77,8,6
Seberang Ulu Ii,SD ISLAM TERPADU AULADI PALEMBANG,2021-2022,10048,Swasta,491,31,22
Seberang Ulu Ii,SD MUHAMMADIYAH 16 PALEMBANG,2021-2022,10048,Swasta,288,16,11
Seberang Ulu Ii,SD MUHAMMADIYAH 17 PALEMBANG,2021-2022,10048,Swasta,153,9,6
Seberang Ulu Ii,SD NEGERI 090 PALEMBANG,2021-2022,10048,Negeri,423,17,15
Seberang Ulu Ii,SD NEGERI 091 PALEMBANG,2021-2022,10048,Negeri,419,20,18
Seberang Ulu Ii,SD NEGERI 092 PALEMBANG,2021-2022,10048,Negeri,261,17,12
Seberang Ulu Ii,SD NEGERI 093 PALEMBANG,2021-2022,10048,Negeri,566,26,18
Seberang Ulu Ii,SD NEGERI 094 PALEMBANG,2021-2022,10048,Negeri,248,13,11
Seberang Ulu Ii,SD NEGERI 095 PALEMBANG,2021-2022,10048,Negeri,391,20,15
Seberang Ulu Ii,SD NEGERI 096 PALEMBANG,2021-2022,10048,Negeri,178,12,8
Seberang Ulu Ii,SD NEGERI 097 PALEMBANG,2021-2022,10048,Negeri,130,8,6
Seberang Ulu Ii,SD NEGERI 098 PALEMBANG,2021-2022,10048,Negeri,499,18,16
Seberang Ulu Ii,SD NEGERI 099 PALEMBANG,2021-2022,10048,Negeri,410,23,16
Seberang Ulu Ii,SD NEGERI 100 PALEMBANG,2021-2022,10048,Negeri,295,15,12
Seberang Ulu Ii,SD NEGERI 101 PALEMBANG,2021-2022,10048,Negeri,320,15,12
Seberang Ulu Ii,SD NEGERI 102 PALEMBANG,2021-2022,10048,Negeri,340,14,12
Seberang Ulu Ii,SD XAVERIUS 07 PALEMBANG,2021-2022,10048,Swasta,74,8,6
Seberang Ulu Ii,SD ISLAM TERPADU AULADI PALEMBANG,2022-2023,101445,Swasta,488,42,21
Seberang Ulu Ii,SD MUHAMMADIYAH 16 PALEMBANG,2022-2023,101445,Swasta,309,15,12
Seberang Ulu Ii,SD MUHAMMADIYAH 17 PALEMBANG,2022-2023,101445,Swasta,163,9,6
Seberang Ulu Ii,SD NEGERI 090 PALEMBANG,2022-2023,101445,Negeri,434,16,15
Seberang Ulu Ii,SD NEGERI 091 PALEMBANG,2022-2023,101445,Negeri,441,21,18
Seberang Ulu Ii,SD NEGERI 092 PALEMBANG,2022-2023,101445,Negeri,282,17,13
Seberang Ulu Ii,SD NEGERI 093 PALEMBANG,2022-2023,101445,Negeri,585,27,19
Seberang Ulu Ii,SD NEGERI 094 PALEMBANG,2022-2023,101445,Negeri,248,15,11
Seberang Ulu Ii,SD NEGERI 095 PALEMBANG,2022-2023,101445,Negeri,360,18,14
Seberang Ulu Ii,SD NEGERI 096 PALEMBANG,2022-2023,101445,Negeri,175,11,8
Seberang Ulu Ii,SD NEGERI 097 PALEMBANG,2022-2023,101445,Negeri,125,8,6
Seberang Ulu Ii,SD NEGERI 098 PALEMBANG,2022-2023,101445,Negeri,510,19,16
Seberang Ulu Ii,SD NEGERI 099 PALEMBANG,2022-2023,101445,Negeri,392,21,16
