Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel,Jumlah Sekolah
kalidoni,SD PLUS DITAWIJAYA PALEMBANG,2023-2024,131,Swasta,187,13,11,42
kalidoni,SD PUSRI PALEMBANG,2023-2024,131,Swasta,839,31,32,42
kalidoni,SD SEKOLAH QURANPRENEUR INDONESIA,2023-2024,131,Swasta,0,0,0,42
kalidoni,SD INDO PERTIWI PALEMBANG,2024-2025,133,Swasta,134,5,6,42
kalidoni,SD ISLAM DARUSSALAM,2024-2025,133,Swasta,474,19,17,42
kalidoni,SD ISLAM FAZA,2024-2025,133,Swasta,254,14,13,42
kalidoni,SD ISLAM TERPADU AL MUBAROK,2024-2025,133,Swasta,199,10,9,42
kalidoni,SD IT AR RIDHO PALEMBANG,2024-2025,133,Swasta,127,14,6,42
kalidoni,SD IT PERMATA HATI,2024-2025,133,Swasta,132,10,7,42
kalidoni,SD IT PRIMA INSANI,2024-2025,133,Swasta,111,10,6,42
kalidoni,SD IT ROBBANI PALEMBANG,2024-2025,133,Swasta,56,3,3,42
kalidoni,SD MUHAMMADIYAH 04 PALEMBANG,2024-2025,133,Swasta,252,16,11,42
kalidoni,SD MY SCHOOL PALEMBANG,2024-2025,133,Swasta,20,9,6,42
kalidoni,SD NEGERI 167 PALEMBANG,2024-2025,133,Negeri,245,19,11,42
kalidoni,SD NEGERI 168 PALEMBANG,2024-2025,133,Negeri,389,20,15,42
kalidoni,SD NEGERI 169 PALEMBANG,2024-2025,133,Negeri,375,17,13,42
kalidoni,SD NEGERI 170 PALEMBANG,2024-2025,133,Negeri,412,18,15,42
kalidoni,SD NEGERI 171 PALEMBANG,2024-2025,133,Negeri,335,15,12,42
kalidoni,SD NEGERI 172 PALEMBANG,2024-2025,133,Negeri,98,9,6,42
kalidoni,SD NEGERI 173 PALEMBANG,2024-2025,133,Negeri,211,14,10,42
kalidoni,SD NEGERI 174 PALEMBANG,2024-2025,133,Negeri,310,15,12,42
kalidoni,SD NEGERI 175 PALEMBANG,2024-2025,133,Negeri,324,18,12,42
kalidoni,SD NEGERI 176 PALEMBANG,2024-2025,133,Negeri,803,36,27,42
kalidoni,SD NEGERI 177 PALEMBANG,2024-2025,133,Negeri,476,24,18,42
kalidoni,SD NEGERI 178 PALEMBANG,2024-2025,133,Negeri,360,16,14,42
kalidoni,SD NEGERI 179 PALEMBANG,2024-2025,133,Negeri,296,16,12,42
kalidoni,SD NEGERI 180 PALEMBANG,2024-2025,133,Negeri,385,17,14,42
kalidoni,SD NEGERI 181 PALEMBANG,2024-2025,133,Negeri,458,21,17,42
kalidoni,SD NEGERI 182 PALEMBANG,2024-2025,133,Negeri,508,27,20,42
kalidoni,SD NEGERI 183 PALEMBANG,2024-2025,133,Negeri,342,15,12,42
kalidoni,SD NEGERI 184 PALEMBANG,2024-2025,133,Negeri,836,32,26,42
kalidoni,SD NEGERI 185 PALEMBANG,2024-2025,133,Negeri,586,25,21,42
kalidoni,SD NEGERI 186 PALEMBANG,2024-2025,133,Negeri,518,24,18,42
kalidoni,SD NEGERI 187 PALEMBANG,2024-2025,133,Negeri,526,22,17,42
kalidoni,SD NEGERI 188 PALEMBANG,2024-2025,133,Negeri,441,19,15,42
kalidoni,SD NEGERI 189 PALEMBANG,2024-2025,133,Negeri,510,24,18,42
kalidoni,SD NEGERI 190 PALEMBANG,2024-2025,133,Negeri,497,26,21,42
kalidoni,SD NEGERI 191 PALEMBANG,2024-2025,133,Negeri,193,9,6,42
kalidoni,SD NEGERI 192 PALEMBANG,2024-2025,133,Negeri,102,11,6,42
kalidoni,SD NEGERI 193 PALEMBANG,2024-2025,133,Negeri,190,11,8,42
kalidoni,SD NEGERI 194 PALEMBANG,2024-2025,133,Negeri,61,8,6,42
kalidoni,SD PARAMOUNT PALEMBANG,2024-2025,133,Swasta,229,15,11,42
kalidoni,SD PLUS DITAWIJAYA PALEMBANG,2024-2025,133,Swasta,204,18,12,42
kalidoni,SD PUSRI PALEMBANG,2024-2025,133,Swasta,908,34,34,42
kalidoni,SD SEKOLAH QURANPRENEUR INDONESIA,2024-2025,133,Swasta,74,7,5,42
